Time,Longitude  ,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
31.0,10.942985578440783,50.98121813445752,493.2360204234264,0,-5.0,98.0000000011537
32.0,10.943373461622599,50.98118381349368,499.8573211957402,0,-5.0,97.99999999907891
33.0,10.943786339605907,50.98114728084872,506.4151995470842,0,-5.0,97.99999999668643
34.0,10.944224212330596,50.98110853651727,512.9096755624106,0,-5.0,98.00000000145263
35.0,10.944687079732944,50.981067580494006,519.3407691305656,0,-5.0,98.00000000071213
36.0,10.945174941745648,50.9810244127736,525.7084999443524,0,-5.0,98.0000000000685
37.0,10.945663037458331,50.98098122433396,532.0128875005933,0,-5.0,97.99999999888405
38.0,10.946151132717006,50.980938035894305,538.2539511019764,0,-5.0,98.00000000142614
39.0,10.946639227521644,50.98089484745466,544.4317098571345,0,-5.0,98.0000000009345
40.0,10.947127321872244,50.98085165901501,550.5461826807042,0,-5.0,97.99999999993099
41.0,10.947615415768809,50.98080847057537,556.5973882933864,0,-5.0,97.9999999983126
42.0,10.948103509211364,50.98076528213573,562.5853452220048,0,-5.0,98.00000000037147
43.0,10.948591602199883,50.98072209369609,568.5100717995643,0,-5.0,98.00000000053399
44.0,10.949079694734394,50.98067890525645,574.3715861653094,0,-5.0,98.0000000008846
45.0,10.949567786814868,50.980635716816806,580.1699062647805,0,-5.0,98.00000000050187
46.0,10.950055878441333,50.980592528377166,585.9050498498711,0,-5.0,98.00000000030724
47.0,10.950543969613761,50.98054933993753,591.5770344788837,0,-5.0,98.00000000112391
48.0,10.951032060332182,50.9805061514979,597.1858775165847,0,-5.0,98.00000000096554
49.0,10.951520150596565,50.98046296305826,602.7315961342597,0,-5.0,98.00000000123703
50.0,10.95200824040694,50.980419774618625,608.2142073097674,0,-5.0,98.00000000053342
51.0,10.952496329763306,50.980376586179005,613.633727827593,0,-5.0,97.99999999805192
52.0,10.952984418665636,50.98033339773939,618.9901742789012,0,-5.0,97.99999999726617
53.0,10.953472507113958,50.98029020929978,624.2835630615888,0,-5.0,97.99999999949904
54.0,10.953960595108299,50.980247020860155,629.5139103803356,0,-5.0,97.99999999951655
55.0,10.954448682648632,50.980203832420536,634.6812322466564,0,-5.0,97.99999999948528
56.0,10.954936769734928,50.980160643980916,639.7855444789509,0,-5.0,98.00000000107258
57.0,10.955424856367216,50.9801174555413,644.8268627025537,0,-5.0,98.00000000105183
58.0,10.955912942545496,50.98007426710168,649.8052023497837,0,-5.0,97.99999999930469
59.0,10.956401028269767,50.980031078662066,654.7205786599923,0,-5.0,97.99999999990177
60.0,10.956889113540058,50.979987890222446,659.573006679612,0,-5.0,98.00000000121702
61.0,10.957377198356312,50.97994470178283,664.3625012622035,0,-5.0,98.0000000011762
62.0,10.957865282718586,50.97990151334321,669.0890770685025,0,-5.0,98.00000000133895
63.0,10.958353366626852,50.97985832490359,673.7527485664662,0,-5.0,98.00000000200868
64.0,10.95884145008111,50.979815136463976,678.3535300313183,0,-5.0,98.0000000009777
65.0,10.959329533081359,50.979771948024364,682.8914355455948,0,-5.0,98.00000000165801
66.0,10.959817615627628,50.97972875958475,687.3664789991878,0,-5.0,98.00000000136322
67.0,10.96030569771986,50.979685571145154,691.7786740893894,0,-5.0,98.00000000024255
68.0,10.960793779358113,50.979642382705556,696.1280343209348,0,-5.0,97.99999999879532
69.0,10.961281860542385,50.97959919426595,700.4145730060452,0,-5.0,98.00000000085544
70.0,10.96176994127265,50.97955600582636,704.6383032644694,0,-5.0,97.99999999932606
71.0,10.962258021548934,50.97951281738676,708.7992380235253,0,-5.0,97.99999999912211
72.0,10.96274610137121,50.97946962894718,712.8973900181406,0,-5.0,97.99999999992951
73.0,10.963234180739505,50.97942644050758,716.9327717908931,0,-5.0,98.00000000092484
74.0,10.96372225965382,50.97938325206798,720.9053956920498,0,-5.0,98.00000000130541
75.0,10.964210338114128,50.97934006362839,724.8152738796064,0,-5.0,98.00000000047407
76.0,10.964698416120456,50.979296875188794,728.6624183193251,0,-5.0,98.00000000033515
77.0,10.965186493672803,50.97925368674921,732.4468407847726,0,-5.0,98.00000000024005
78.0,10.965674570771142,50.97921049830962,736.1685528573571,0,-5.0,97.99999999941167
79.0,10.966162647415501,50.979167309870036,739.827565926365,0,-5.0,98.00000000109753
80.0,10.96665072360588,50.979124121430445,743.4238911889962,0,-5.0,98.00000000100545
81.0,10.96713879934228,50.979080932990854,746.9575396504003,0,-5.0,98.00000000272757
82.0,10.967626874624699,50.97903774455127,750.4285221237106,0,-5.0,98.00000000097862
83.0,10.968114949453138,50.978994556111694,753.8368492300783,0,-5.0,98.00000000094099
84.0,10.968603023827598,50.97895136767212,757.182531398706,0,-5.0,97.99999999978422
85.0,10.969091097748077,50.97890817923253,760.4655788668807,0,-5.0,98.00000000041587
86.0,10.969579171214576,50.978864990792964,763.686001680006,0,-5.0,98.00000000045839
87.0,10.970067244227096,50.97882180235339,766.8438096916335,0,-5.0,97.99999999993759
88.0,10.970555316785635,50.978778613913825,769.9390125634943,0,-5.0,97.99999999946061
89.0,10.971043388890223,50.978735425474255,772.971619765529,0,-5.0,97.9999999996503
90.0,10.971531460540831,50.97869223703469,775.9416405759179,0,-5.0,97.99999999920965
91.0,10.972019531737459,50.97864904859513,778.8490840811099,0,-5.0,97.99999999992446
92.0,10.972507602480135,50.97860586015557,781.6939591758517,0,-5.0,97.99999999961278
93.0,10.972995672768832,50.97856267171601,784.4762745632149,0,-5.0,97.99999999864508
94.0,10.973483742603548,50.97851948327646,787.1960387546245,0,-5.0,97.99999999999591
95.0,10.973971811984285,50.9784762948369,789.8532600698849,0,-5.0,97.99999999962023
96.0,10.97445988091107,50.97843310639734,792.4479466372063,0,-5.0,98.00000000112578
97.0,10.974947949383903,50.978389917957784,794.9801063932307,0,-5.0,97.99999999976751
98.0,10.975436017402785,50.97834672951823,797.4497470830563,0,-5.0,98.00000000072782
99.0,10.975924084967687,50.97830354107868,799.8568762602625,0,-5.0,97.99999999984323
100.0,10.976412152078609,50.97826035263913,802.2015012869334,0,-5.0,97.99999999955833
101.0,10.97690021873558,50.978217164199584,804.4836293336808,0,-5.0,98.00000000059885
102.0,10.977388284938598,50.978173975760036,806.7032673796673,0,-5.0,97.99999999988711
103.0,10.977876350687666,50.97813078732049,808.8604222126278,0,-5.0,98.00000000035664
104.0,10.978364415982753,50.97808759888094,810.9551004288911,0,-5.0,98.00000000014433
105.0,10.978852480823917,50.978044410441406,812.9873084334008,0,-5.0,97.99999999904969
106.0,10.979340545211102,50.978001222001865,814.9570524397352,0,-5.0,98.00000000061834
107.0,10.979828609144334,50.97795803356233,816.8643384701272,0,-5.0,97.99999999886
108.0,10.980316672623644,50.9779148451228,818.709172355483,0,-5.0,97.99999999953866
109.0,10.980804735649002,50.97787165668326,820.4915597354005,0,-5.0,98.0000000006986
110.0,10.981292798220409,50.97782846824372,822.2115060581874,0,-5.0,97.99999999957629
111.0,10.981780860337835,50.97778527980418,823.8690165808779,0,-5.0,98.00000000120991
112.0,10.98226892200131,50.97774209136465,825.4640963692494,0,-5.0,98.0000000018685
113.0,10.982756983210862,50.977698902925106,826.9967502978388,0,-5.0,97.99999999975597
114.0,10.983245043966463,50.97765571448558,828.4669830499574,0,-5.0,98.00000000100664
115.0,10.983733104268111,50.97761252604605,829.8747991177058,0,-5.0,97.99999999936779
116.0,10.984221164115809,50.97756933760654,831.2202028019883,0,-5.0,97.9999999989102
117.0,10.984709223509583,50.97752614916702,832.5031982125261,0,-5.0,97.9999999991964
118.0,10.985197282449406,50.9774829607275,833.7237892678703,0,-5.0,97.99999999821927
119.0,10.985685340935305,50.97743977228799,834.8819796954145,0,-5.0,97.99999999965337
120.0,10.986173398967253,50.97739658384847,835.9777730314065,0,-5.0,98.00000000045713
121.0,10.986661456545278,50.97735339540895,837.011172620959,0,-5.0,97.99999999965291
122.0,10.987149513669351,50.97731020696943,837.9821816180606,0,-5.0,98.00000000104876
123.0,10.987637570339473,50.9772670185299,838.8908029855857,0,-5.0,98.00000000188129
124.0,10.988125626555671,50.977223830090395,839.7370394953035,0,-5.0,97.99999999938683
125.0,10.988613682317947,50.97718064165088,840.5208937278871,0,-5.0,98.0000000015371
126.0,10.9891017376263,50.97713745321137,841.2423680729216,0,-5.0,97.99999999963472
127.0,10.9895897924807,50.97709426477186,841.9014647289113,0,-5.0,98.0000000011471
128.0,10.990077846881178,50.97705107633235,842.4981857032867,0,-5.0,97.99999999928104
129.0,10.990565900827733,50.977007887892846,843.0325328124114,0,-5.0,97.99999999920351
130.0,10.991053954320364,50.97696469945335,843.5045076815871,0,-5.0,98.000000000863
131.0,10.991542007359072,50.976921511013856,843.914111745059,0,-5.0,97.999999996751
132.0,10.992030059943858,50.976878322574365,844.2613462460203,0,-5.0,97.99999999844675
133.0,10.992518112074691,50.97683513413487,844.5462122366162,0,-5.0,97.99999999946073
134.0,10.993006163751602,50.976791945695375,844.768710577947,0,-5.0,98.00000000121855
135.0,10.993494214974618,50.976748757255876,844.9288419400713,0,-5.0,98.00000000078671
136.0,10.993982265743682,50.97670556881638,845.0266068020072,0,-5.0,98.00000000008481
137.0,10.994470316058823,50.97666238037689,845.062005451735,0,-5.0,98.00000000075971
138.0,10.99495836592007,50.976619191937395,845.0350379861969,0,-5.0,97.99999999974938
139.0,10.995860663037178,50.976539344255336,845.0350379861969,0,0.0,97.99999999907425
140.0,10.996762958602773,50.97645949657329,845.0350379861969,0,0.0,97.99999999842709
141.0,10.997665252616855,50.976379648891246,845.0350379861969,0,0.0,97.99999999942867
142.0,10.998567545079425,50.976299801209215,845.0350379861969,0,0.0,98.00000000017769
143.0,10.99946983599051,50.9762199535272,845.0350379861969,0,0.0,97.99999999948005
144.0,11.000372125350111,50.976140105845175,845.0350379861969,0,0.0,98.00000000043116
145.0,11.001274413158228,50.97606025816318,845.0350379861969,0,0.0,97.99999999921454
146.0,11.002176699414889,50.97598041048119,845.0350379861969,0,0.0,97.99999999941008
147.0,11.003078984120094,50.97590056279921,845.0350379861969,0,0.0,97.9999999990107
148.0,11.003981267273844,50.97582071511724,845.0350379861969,0,0.0,97.99999999965871
149.0,11.004883548876137,50.975740867435285,845.0350379861969,0,0.0,97.99999999938342
150.0,11.005785828926975,50.97566101975333,845.0350379861969,0,0.0,97.99999999949858
151.0,11.006688107426385,50.975581172071394,845.0350379861969,0,0.0,97.9999999988101
152.0,11.007590384374367,50.97550132438946,845.0350379861969,0,0.0,98.00000000007094
153.0,11.008492659770923,50.975421476707545,845.0350379861969,0,0.0,97.99999999884955
154.0,11.009394933616079,50.97534162902563,845.0350379861969,0,0.0,97.99999999998391
155.0,11.010297205909836,50.97526178134373,845.0350379861969,0,0.0,97.99999999897847
156.0,11.011199476652195,50.97518193366184,845.0350379861969,0,0.0,97.99999999927934
157.0,11.012101745843154,50.975102085979955,845.0350379861969,0,0.0,97.99999999997073
158.0,11.013004013482714,50.975022238298074,845.0350379861969,0,0.0,98.00000000008106
159.0,11.013906279570875,50.97494239061621,845.0350379861969,0,0.0,97.99999999993895
160.0,11.014808544107694,50.97486254293435,845.0350379861969,0,0.0,98.00000000001472
161.0,11.015710807093143,50.97478269525251,845.0350379861969,0,0.0,97.99999999910307
162.0,11.01661306852722,50.974702847570676,845.0350379861969,0,0.0,98.00000000018252
163.0,11.017515328409957,50.97462299988885,845.0350379861969,0,0.0,97.99999999915838
164.0,11.01841758674135,50.97454315220704,845.0350379861969,0,0.0,97.99999999978286
165.0,11.019319843521401,50.97446330452524,845.0350379861969,0,0.0,97.99999999984033
166.0,11.02022209875014,50.97438345684345,845.0350379861969,0,0.0,97.99999999938075
167.0,11.021124352427535,50.974303609161666,845.0350379861969,0,0.0,97.99999999957618
168.0,11.022026604553616,50.97422376147989,845.0350379861969,0,0.0,97.99999999986983
169.0,11.022928855128413,50.97414391379812,845.0350379861969,0,0.0,98.00000000030343
170.0,11.023831104151895,50.97406406611636,845.0350379861969,0,0.0,98.00000000010596
171.0,11.024733351624093,50.97398421843462,845.0350379861969,0,0.0,97.99999999940536
172.0,11.025635597545005,50.97390437075289,845.0350379861969,0,0.0,97.9999999997105
173.0,11.026537841914632,50.973824523071166,845.0350379861969,0,0.0,97.99999999944856
174.0,11.027440084732973,50.97374467538944,845.0350379861969,0,0.0,98.00000000050682
175.0,11.028342326000086,50.973664827707736,845.0350379861969,0,0.0,98.00000000019634
176.0,11.029244565715913,50.97358498002604,845.0350379861969,0,0.0,97.99999999947744
177.0,11.030146803880513,50.97350513234435,845.0350379861969,0,0.0,97.99999999990615
178.0,11.031049040493855,50.97342528466268,845.0350379861969,0,0.0,97.99999999877406
179.0,11.031951275555969,50.97334543698102,845.0350379861969,0,0.0,97.99999999932686
180.0,11.032853509066854,50.97326558929936,845.0350379861969,0,0.0,97.99999999931254
181.0,11.03375574102651,50.97318574161772,845.0350379861969,0,0.0,97.99999999936028
182.0,11.034657971434939,50.973105893936086,845.0350379861969,0,0.0,97.99999999979855
183.0,11.035560200292167,50.97302604625447,845.0350379861969,0,0.0,97.99999999909062
184.0,11.036462427598167,50.972946198572856,845.0350379861969,0,0.0,97.99999999932447
185.0,11.037364653352995,50.972866350891245,845.0350379861969,0,0.0,97.99999999944771
186.0,11.038266877556623,50.972786503209655,845.0350379861969,0,0.0,97.99999999955497
187.0,11.039169100209108,50.972706655528064,845.0350379861969,0,0.0,97.99999999923716
188.0,11.040071321310393,50.9726268078465,845.0350379861969,0,0.0,97.99999999821034
189.0,11.040973540860506,50.97254696016494,845.0350379861969,0,0.0,97.99999999952524
190.0,11.041875758859476,50.972467112483386,845.0350379861969,0,0.0,97.99999999937961
191.0,11.042777975307274,50.972387264801846,845.0350379861969,0,0.0,97.99999999893129
192.0,11.04368019020393,50.972307417120305,845.0350379861969,0,0.0,98.0000000004963
193.0,11.04458240354947,50.97222756943878,845.0350379861969,0,0.0,97.99999999934255
194.0,11.045484615343867,50.97214772175726,845.0350379861969,0,0.0,97.99999999945885
195.0,11.046386825587149,50.97206787407576,845.0350379861969,0,0.0,97.99999999874365
196.0,11.047289034279288,50.971988026394264,845.0350379861969,0,0.0,97.99999999992764
197.0,11.04819124142034,50.97190817871277,845.0350379861969,0,0.0,98.00000000005741
198.0,11.049093447010307,50.971828331031304,845.0350379861969,0,0.0,97.99999999896318
199.0,11.049995651049159,50.97174848334983,845.0350379861969,0,0.0,98.00000000006878
200.0,11.050897853536924,50.97166863566837,845.0350379861969,0,0.0,98.00000000007003
201.0,11.051800054473603,50.971588787986924,845.0350379861969,0,0.0,97.99999999980486
202.0,11.052702253859223,50.97150894030548,845.0350379861969,0,0.0,98.00000000028086
203.0,11.053604451693786,50.971429092624064,845.0350379861969,0,0.0,97.99999999864491
204.0,11.054506647977263,50.971349244942644,845.0350379861969,0,0.0,97.999999999181
205.0,11.05540884270971,50.97126939726123,845.0350379861969,0,0.0,98.00000000024943
206.0,11.056311035891099,50.971189549579826,845.0350379861969,0,0.0,98.00000000004377
207.0,11.05721322752143,50.97110970189844,845.0350379861969,0,0.0,97.99999999957174
208.0,11.05811541760076,50.971029854217065,845.0350379861969,0,0.0,97.99999999963205
209.0,11.05901760612906,50.970950006535695,845.0350379861969,0,0.0,97.99999999936193
210.0,11.059919793106332,50.97087015885434,845.0350379861969,0,0.0,97.99999999915377
211.0,11.060821978532601,50.97079031117299,845.0350379861969,0,0.0,97.99999999940019
212.0,11.06172416240787,50.970710463491656,845.0350379861969,0,0.0,97.99999999938007
213.0,11.062626344732138,50.970630615810315,845.0350379861969,0,0.0,98.00000000068025
214.0,11.063528525505433,50.970550768129,845.0350379861969,0,0.0,97.9999999989609
215.0,11.064430704727727,50.97047092044769,845.0350379861969,0,0.0,98.00000000102807
216.0,11.065332882399048,50.97039107276639,845.0350379861969,0,0.0,97.99999999943276
217.0,11.066235058519396,50.9703112250851,845.0350379861969,0,0.0,97.99999999948608
218.0,11.067137233088772,50.97023137740381,845.0350379861969,0,0.0,98.0000000005312
219.0,11.068039406107232,50.97015152972254,845.0350379861969,0,0.0,97.9999999992499
220.0,11.06894157757472,50.97007168204128,845.0350379861969,0,0.0,98.00000000011846
221.0,11.06984374749129,50.96999183436003,845.0350379861969,0,0.0,97.9999999996042
222.0,11.070745915856918,50.96991198667879,845.0350379861969,0,0.0,97.99999999970316
223.0,11.07164808267163,50.96983213899755,845.0350379861969,3.0,0.0,97.9999999996275
224.0,11.072548448392922,50.969744606530796,845.0350379861969,6.0,0.0,98.77578427511196
225.0,11.073446847816854,50.9696494053263,845.0350379861969,8.73795534601088,0.0,99.55156855059727
226.0,11.074343116101971,50.96954655283778,845.0350379861969,8.73795534601088,0.0,100.32735282525357
227.0,11.07523708879961,50.9694360679216,845.0350379861969,8.73795534601088,0.0,101.1031371012923
228.0,11.076128601884278,50.96931797083337,845.0350379861969,8.73795534601088,0.0,101.87892137738385
229.0,11.077017491783863,50.96919228322425,845.0350379861969,8.73795534601088,0.0,102.65470565184796
230.0,11.077903595409794,50.969059028136904,845.0350379861969,8.73795534601088,0.0,103.4304899277563
231.0,11.078786750187021,50.968918230001336,845.0350379861969,8.73795534601088,0.0,104.20627420223127
232.0,11.079666794084005,50.96876991463038,845.0350379861969,8.73795534601088,0.0,104.98205847851546
233.0,11.080543565642614,50.96861410921501,845.0350379861969,8.73795534601088,0.0,105.75784275507829
234.0,11.081416904007824,50.96845084231932,845.0350379861969,8.73795534601088,0.0,106.5336270292313
235.0,11.082286648957393,50.968280143875276,845.0350379861969,8.73795534601088,0.0,107.30941130435741
236.0,11.083152640931246,50.96810204517723,845.0350379861969,8.73795534601088,0.0,108.08519557983482
237.0,11.08401472106101,50.96791657887622,845.0350379861969,8.73795534601088,0.0,108.86097985722085
238.0,11.084872731199255,50.967723778973976,845.0350379861969,8.73795534601088,0.0,109.6367641305585
239.0,11.085726513948543,50.96752368081663,845.0350379861969,8.73795534601088,0.0,110.41254840739839
240.0,11.08657591269045,50.96731632108829,845.0350379861969,8.73795534601088,0.0,111.18833268354427
241.0,11.087420771614433,50.967101737804335,845.0350379861969,8.73795534601088,0.0,111.96411695780836
242.0,11.088260935746462,50.96687997030435,845.0350379861969,8.73795534601088,0.0,112.73990123497782
243.0,11.089096250977633,50.966651059245,845.0350379861969,8.73795534601088,0.0,113.5156855098
244.0,11.089926564092451,50.96641504659259,845.0350379861969,8.73795534601088,0.0,114.29146978481754
245.0,11.09075172279708,50.96617197561525,845.0350379861969,8.73795534601088,0.0,115.067254060538
246.0,11.091571575747338,50.965921890875144,845.0350379861969,8.73795534601088,0.0,115.84303833564093
247.0,11.09238597257658,50.96566483822021,845.0350379861969,8.73795534601088,0.0,116.61882261188322
248.0,11.093194763923378,50.9654008647758,845.0350379861969,8.73795534601088,0.0,117.39460688707413
249.0,11.093997801458983,50.965130018936016,845.0350379861969,8.73795534601088,0.0,118.1703911619374
250.0,11.0947949379146,50.96485235035482,845.0350379861969,8.73795534601088,0.0,118.94617543793868
251.0,11.09558602710851,50.96456790993699,845.0350379861969,8.73795534601088,0.0,119.72195971260538
252.0,11.09637092397287,50.96427674982874,845.0350379861969,8.73795534601088,0.0,120.49774398979929
253.0,11.09714948458057,50.963978923408156,845.0350379861969,8.73795534601088,0.0,121.27352826527766
254.0,11.097921566171522,50.96367448527547,845.0350379861969,8.73795534601088,0.0,122.04931254059977
255.0,11.098687027179011,50.963363491242944,845.0350379861969,8.73795534601088,0.0,122.82509681597776
256.0,11.099445727255642,50.96304599832476,845.0350379861969,8.73795534601088,0.0,123.60088109017363
257.0,11.100197527299201,50.96272206472647,845.0350379861969,8.73795534601088,0.0,124.3766653659157
258.0,11.10094228947824,50.96239174983436,845.0350379861969,8.73795534601088,0.0,125.15244964138361
259.0,11.101679877257311,50.96205511420458,845.0350379861969,8.73795534601088,0.0,125.92823391627576
260.0,11.10241015542212,50.96171221955202,845.0350379861969,8.73795534601088,0.0,126.7040181933815
261.0,11.103132990104342,50.96136312873901,845.0350379861969,8.73795534601088,0.0,127.47980246820248
262.0,11.103848248806258,50.96100790576378,845.0350379861969,8.73795534601088,0.0,128.25558674404544
263.0,11.104555800425032,50.96064661574875,845.0350379861969,8.73795534601088,0.0,129.0313710172577
264.0,11.105255515276752,50.960279324928536,845.0350379861969,8.73795534601088,0.0,129.80715529494978
265.0,11.105947265120392,50.95990610063789,845.0350379861969,8.73795534601088,0.0,130.58293956888667
266.0,11.106630923181143,50.959527011299286,845.0350379861969,8.73795534601088,0.0,131.35872384534423
267.0,11.107306364173809,50.959142126410406,845.0350379861969,8.73795534601088,0.0,132.1345081222659
268.0,11.107973464325823,50.9587515165314,845.0350379861969,8.73795534601088,0.0,132.91029239661873
269.0,11.10863210139982,50.958355253271975,845.0350379861969,8.73795534601088,0.0,133.68607667170465
270.0,11.109282154716198,50.95795340927819,845.0350379861969,8.73795534601088,0.0,134.46186094677523
271.0,11.109923505175146,50.957546058219194,845.0350379861969,8.73795534601088,0.0,135.23764522295596
272.0,11.110556035278506,50.95713327477373,845.0350379861969,8.73795534601088,0.0,136.01342949909144
273.0,11.111179629151394,50.95671513461642,845.0350379861969,8.73795534601088,0.0,136.78921377462643
274.0,11.111794172563293,50.95629171440388,845.0350379861969,8.73795534601088,0.0,137.56499804967802
275.0,11.112399552949086,50.95586309176073,845.0350379861969,8.73795534601088,0.0,138.34078232495654
276.0,11.112995659429657,50.955429345265266,845.0350379861969,8.73795534601088,0.0,139.1165666000863
277.0,11.113582382832135,50.95499055443514,845.0350379861969,8.73795534601088,0.0,139.89235087657687
278.0,11.114159615710008,50.95454679971274,845.0350379861969,8.73795534601088,0.0,140.6681351507807
279.0,11.114727252362655,50.954098162450435,845.0350379861969,8.73795534601088,0.0,141.44391942590335
280.0,11.115285188854756,50.953644724895696,845.0350379861969,8.73795534601088,0.0,142.21970370206282
281.0,11.115833323035332,50.953186570175994,845.0350379861969,8.73795534601088,0.0,142.99548797816732
282.0,11.116371554556366,50.952723782283556,845.0350379861969,8.73795534601088,0.0,143.77127225456115
283.0,11.116899784891217,50.95225644606,845.0350379861969,8.73795534601088,0.0,144.54705652999655
284.0,11.117417917352611,50.95178464718072,845.0350379861969,8.73795534601088,0.0,145.32284080436
285.0,11.117925857110237,50.95130847213925,845.0350379861969,8.73795534601088,0.0,146.098625081058
286.0,11.118423511208192,50.95082800823137,845.0350379861969,8.73795534601088,0.0,146.8744093557579
287.0,11.118910788581843,50.950343343539096,845.0350379861969,8.73795534601088,0.0,147.65019363169688
288.0,11.11938760007456,50.94985456691455,845.0350379861969,8.73795534601088,0.0,148.42597790676268
289.0,11.119853858453894,50.94936176796368,845.0350379861969,8.73795534601088,0.0,149.2017621824627
290.0,11.120309478427572,50.94886503702977,845.0350379861969,8.73795534601088,0.0,149.97754645800273
291.0,11.120754376658965,50.948364465176994,845.0350379861969,8.73795534601088,0.0,150.75333073376703
292.0,11.121188471782403,50.94786014417358,845.0350379861969,8.73795534601088,0.0,151.5291150086273
293.0,11.121611684417843,50.947352166475135,845.0350379861969,8.73795534601088,0.0,152.3048992841559
294.0,11.122023937185475,50.94684062520755,845.0350379861969,8.73795534601088,0.0,153.0806835595447
295.0,11.122425154719735,50.94632561415006,845.0350379861969,8.73795534601088,0.0,153.85646783496327
296.0,11.122815263683037,50.94580722771794,845.0350379861969,8.73795534601088,0.0,154.63225211013514
297.0,11.123194192779096,50.94528556094527,845.0350379861969,8.73795534601088,0.0,155.40803638642024
298.0,11.123561872765976,50.9447607094675,845.0350379861969,8.73795534601088,0.0,156.18382066061554
299.0,11.123918236468512,50.94423276950388,845.0350379861969,8.73795534601088,0.0,156.95960493762072
300.0,11.124263218790702,50.943701837839875,845.0350379861969,8.73795534601088,0.0,157.7353892115143
301.0,11.124596756727328,50.94316801180939,845.0350379861969,8.73795534601088,0.0,158.51117348926732
302.0,11.124918789375613,50.942631389276904,845.0350379861969,8.73795534601088,0.0,159.28695776345887
303.0,11.125229257946017,50.9420920686196,845.0350379861969,8.73795534601088,0.0,160.062742039697
304.0,11.125528105773071,50.94155014870927,845.0350379861969,8.73795534601088,0.0,160.83852631578077
305.0,11.125815278325604,50.94100572889417,845.0350379861969,8.73795534601088,0.0,161.61431058972232
306.0,11.126090723216493,50.94045890898091,845.0350379861969,8.73795534601088,0.0,162.3900948649931
307.0,11.12635439021227,50.939909789216046,845.0350379861969,8.73795534601088,0.0,163.1658791400214
308.0,11.126606231242079,50.939358470267756,845.0350379861969,8.73795534601088,0.0,163.9416634178374
309.0,11.126846200406504,50.93880505320739,845.0350379861969,8.73795534601088,0.0,164.71744769201882
310.0,11.127074253985683,50.938249639490905,845.0350379861969,8.73795534601088,0.0,165.49323196778028
311.0,11.127290350447254,50.93769233094032,845.0350379861969,8.73795534601088,0.0,166.2690162426211
312.0,11.12749445045381,50.937133229724985,845.0350379861969,8.73795534601088,0.0,167.04480051799362
313.0,11.127686516869943,50.9365724383429,845.0350379861969,8.73795534601088,0.0,167.82058479405725
314.0,11.127866514768925,50.93601005960193,845.0350379861969,8.73795534601088,0.0,168.59636907012555
315.0,11.128034411438989,50.93544619660091,845.0350379861969,8.73795534601088,0.0,169.37215334452503
316.0,11.128190176389069,50.93488095271077,845.0350379861969,8.73795534601088,0.0,170.14793762104568
