Time,Longitude  ,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
32.0,10.941568190677486,50.98134354836973,552.3963212588628,0,5.0,97.99999998914996
33.0,10.94176194970646,50.9813264042546,562.7801273584994,0,5.0,97.99999999888917
34.0,10.94196519364155,50.9813084208843,573.218255143538,0,5.0,97.99999999958646
35.0,10.942177922471615,50.98128959825806,583.7107366010772,0,5.0,97.99999999964109
36.0,10.942400136184915,50.98126993637511,594.2576038838886,0,5.0,97.99999999699662
37.0,10.942631834769315,50.98124943523468,604.8588893105137,0,5.0,97.99999999641784
38.0,10.942873018212083,50.981228094836005,615.5146253653604,0,5.0,97.99999999830482
39.0,10.943123686499973,50.98120591517831,626.2248446987994,0,5.0,97.9999999986087
40.0,10.943383839619258,50.981182896260805,636.9895801272623,0,5.0,98.00000000325622
41.0,10.94365347755567,50.981159038082765,647.8088646333396,0,5.0,97.99999999667756
42.0,10.943932600294431,50.98113434064337,658.6827313658789,0,5.0,98.00000000347745
43.0,10.944221207820306,50.98110880394191,669.6112136400843,0,5.0,97.99999999688714
44.0,10.944519300117463,50.98108242797755,680.5943449376157,0,5.0,98.00000000052273
45.0,10.94482687716959,50.98105521274956,691.6321589066887,0,5.0,97.99999999964416
46.0,10.945143938959859,50.98102715825715,702.7246893621755,0,5.0,98.00000000444805
47.0,10.945470485470906,50.980998264499554,713.8719702857053,0,5.0,98.00000000298496
48.0,10.946589295157196,50.980899265063876,716.6756948293618,0,-5.0,97.99999999995327
49.0,10.947780471341162,50.98079386157048,711.1358715047362,0,-5.0,97.99999999948471
50.0,10.94855424950731,50.98072539361336,711.1358715047362,0,0.0,97.99999999941213
51.0,10.949411860366695,50.9806495072682,711.1358715047362,0,0.0,98.00000000115415
52.0,10.950269469824377,50.98057362092305,711.1358715047362,0,0.0,97.9999999990057
53.0,10.95112707788033,50.98049773457792,711.1358715047362,0,0.0,97.9999999991627
54.0,10.951984684534551,50.98042184823279,711.1358715047362,0,0.0,98.00000000035402
55.0,10.9528422897871,50.98034596188768,711.1358715047362,0,0.0,97.99999999877207
56.0,10.953699893637946,50.98027007554256,711.1358715047362,0,0.0,97.99999999949563
57.0,10.95455749608709,50.980194189197455,711.1358715047362,0,0.0,98.00000000027512
58.0,10.955415097134562,50.98011830285237,711.1358715047362,0,0.0,97.99999999886137
59.0,10.95627269678036,50.980042416507274,711.1358715047362,0,0.0,98.00000000013671
60.0,10.957130295024484,50.979966530162194,711.1358715047362,0,0.0,98.00000000017354
61.0,10.957987891866964,50.97989064381713,711.1358715047362,0,0.0,97.99999999964257
62.0,10.95884548730777,50.97981475747206,711.1358715047362,0,0.0,97.99999999979144
63.0,10.959703081346902,50.979738871127005,711.1358715047362,0,0.0,98.00000000062903
64.0,10.96056067398439,50.97966298478196,711.1358715047362,0,0.0,98.0000000002808
65.0,10.96141826522026,50.979587098436916,711.1358715047362,0,0.0,97.9999999997251
66.0,10.962275855054486,50.979511212091886,711.1358715047362,0,0.0,98.00000000016553
67.0,10.963133443487095,50.97943532574688,711.1358715047362,0,0.0,97.99999999937626
68.0,10.96399103051806,50.97935943940186,711.1358715047362,0,0.0,98.00000000025977
69.0,10.964848616147435,50.97928355305685,711.1358715047362,0,0.0,97.99999999931896
70.0,10.965706200375195,50.97920766671187,711.1358715047362,0,0.0,97.99999999938905
71.0,10.966563783201337,50.979131780366885,711.1358715047362,0,0.0,98.00000000016246
72.0,10.967421364625892,50.979055894021904,711.1358715047362,0,0.0,98.00000000008106
73.0,10.968278944648858,50.97898000767694,711.1358715047362,0,0.0,97.99999999969538
74.0,10.969136523270208,50.97890412133197,711.1358715047362,0,0.0,98.00000000065154
75.0,10.969994100489998,50.97882823498702,711.1358715047362,0,0.0,98.00000000045998
76.0,10.970851676308229,50.978752348642075,711.1358715047362,0,0.0,97.99999999934624
77.0,10.97170925072487,50.978676462297145,711.1358715047362,0,0.0,97.99999999919942
78.0,10.972566823739953,50.978600575952214,711.1358715047362,0,0.0,98.00000000016888
79.0,10.973424395353476,50.978524689607305,711.1358715047362,0,0.0,97.99999999920863
80.0,10.974281965565439,50.97844880326239,711.1358715047362,0,0.0,98.00000000096674
81.0,10.97513953437587,50.97837291691748,711.1358715047362,0,0.0,98.00000000086249
82.0,10.97599710178477,50.978297030572584,711.1358715047362,0,0.0,98.00000000013767
83.0,10.97685466779214,50.978221144227696,711.1358715047362,0,0.0,98.00000000046185
84.0,10.977712232397977,50.978145257882815,711.1358715047362,0,0.0,98.00000000019475
85.0,10.978569795602311,50.97806937153795,711.1358715047362,0,0.0,98.00000000005105
86.0,10.979427357405115,50.97799348519309,711.1358715047362,0,0.0,97.99999999988142
87.0,10.980284917806415,50.97791759884824,711.1358715047362,0,0.0,97.99999999951882
88.0,10.981142476806241,50.9778417125034,711.1358715047362,0,0.0,97.99999999994162
89.0,10.982000034404535,50.97776582615856,711.1358715047362,0,0.0,98.00000000060197
90.0,10.982857590601355,50.977689939813736,711.1358715047362,0,0.0,97.99999999915099
91.0,10.983715145396701,50.97761405346892,711.1358715047362,0,0.0,98.00000000040382
92.0,10.984572698790544,50.97753816712411,711.1358715047362,0,0.0,98.00000000063778
93.0,10.98543025078294,50.97746228077931,711.1358715047362,0,0.0,97.99999999976791
94.0,10.986287801373862,50.97738639443452,711.1358715047362,0,0.0,97.99999999918839
95.0,10.98714535056331,50.977310508089744,711.1358715047362,0,0.0,97.99999999934141
96.0,10.98800289835134,50.97723462174498,711.1358715047362,0,0.0,97.9999999996707
97.0,10.988860444737895,50.97715873540022,711.1358715047362,0,0.0,97.99999999928855
98.0,10.989717989723033,50.97708284905546,711.1358715047362,0,0.0,97.99999999974455
99.0,10.990575533306725,50.97700696271072,711.1358715047362,0,0.0,97.99999999951251
100.0,10.991433075488999,50.97693107636598,711.1358715047362,0,0.0,97.99999999976421
101.0,10.992290616269855,50.976855190021254,711.1358715047362,0,0.0,97.99999999906441
102.0,10.993148155649294,50.97677930367654,711.1358715047362,0,0.0,97.99999999974449
103.0,10.994005693627315,50.97670341733183,711.1358715047362,0,0.0,97.99999999947306
104.0,10.994863230203947,50.976627530987116,711.1358715047362,0,0.0,98.0000000003472
105.0,10.995720765379161,50.97655164464242,711.1358715047362,0,0.0,97.99999999987148
106.0,10.996578299152986,50.97647575829774,711.1358715047362,0,0.0,97.99999999852628
107.0,10.997435831525422,50.97639987195306,711.1358715047362,0,0.0,98.0000000005615
108.0,10.998293362496497,50.976323985608396,711.1358715047362,0,0.0,97.99999999905009
109.0,10.999150892066183,50.97624809926373,711.1358715047362,0,0.0,98.00000000020441
110.0,11.000008420234508,50.97617221291907,711.1358715047362,0,0.0,98.00000000047459
111.0,11.000865947001472,50.97609632657442,711.1358715047362,0,0.0,97.99999999980793
112.0,11.001723472367075,50.97602044022978,711.1358715047362,0,0.0,98.0000000002048
113.0,11.002580996331346,50.97594455388515,711.1358715047362,0,0.0,97.99999999938655
114.0,11.003438518894285,50.97586866754054,711.1358715047362,0,0.0,97.99999999895533
115.0,11.004296040055863,50.97579278119593,711.1358715047362,0,0.0,98.00000000018224
116.0,11.005153559816108,50.975716894851324,711.1358715047362,0,0.0,97.99999999920112
117.0,11.00601107817505,50.975641008506734,711.1358715047362,0,0.0,97.99999999902002
118.0,11.006868595132659,50.97556512216215,711.1358715047362,0,0.0,97.99999999980577
119.0,11.007726110688935,50.97548923581757,711.1358715047362,0,0.0,98.00000000066223
120.0,11.008583624843936,50.975413349473,711.1358715047362,0,0.0,97.99999999970902
121.0,11.009441137597605,50.97533746312844,711.1358715047362,0,0.0,98.00000000033197
122.0,11.010298648949998,50.975261576783886,711.1358715047362,0,0.0,97.99999999952007
123.0,11.011156158901116,50.975185690439346,711.1358715047362,0,0.0,97.99999999906589
124.0,11.012013667450958,50.97510980409481,711.1358715047362,0,0.0,98.00000000098453
125.0,11.012871174599496,50.97503391775028,711.1358715047362,0,0.0,97.99999999992775
126.0,11.013728680346787,50.97495803140576,711.1358715047362,0,0.0,97.99999999972363
127.0,11.014586184692831,50.974882145061244,711.1358715047362,0,0.0,98.00000000056855
128.0,11.0154436876376,50.97480625871674,711.1358715047362,0,0.0,97.99999999974716
129.0,11.016301189181092,50.97473037237226,711.1358715047362,0,0.0,97.99999999896727
130.0,11.017158689323367,50.97465448602778,711.1358715047362,0,0.0,97.99999999872364
131.0,11.018016188064394,50.9745785996833,711.1358715047362,0,0.0,98.00000000111652
132.0,11.018873685404202,50.974502713338836,711.1358715047362,0,0.0,97.99999999933016
133.0,11.019731181342763,50.974426826994375,711.1358715047362,0,0.0,98.00000000049647
134.0,11.020588675880106,50.97435094064991,711.1358715047362,0,0.0,98.00000000082264
135.0,11.021446169016258,50.97427505430548,711.1358715047362,0,0.0,97.99999999892611
136.0,11.022303660751163,50.974199167961046,711.1358715047362,0,0.0,98.00000000062079
137.0,11.023161151084878,50.97412328161662,711.1358715047362,0,0.0,97.99999999982924
138.0,11.024018640017403,50.974047395272216,711.1358715047362,0,0.0,97.99999999813002
139.0,11.024876127548737,50.973971508927804,711.1358715047362,0,0.0,98.00000000042922
140.0,11.02573361367888,50.97389562258341,711.1358715047362,0,0.0,97.9999999988421
141.0,11.026591098407835,50.97381973623902,711.1358715047362,0,0.0,97.99999999992946
142.0,11.027448581735626,50.97374384989464,711.1358715047362,0,0.0,98.00000000050755
143.0,11.028306063662257,50.97366796355026,711.1358715047362,0,0.0,98.0000000001341
144.0,11.029163544187725,50.9735920772059,711.1358715047362,0,0.0,97.99999999948568
145.0,11.03002102331206,50.973516190861545,711.1358715047362,0,0.0,97.99999999963728
146.0,11.030878501035232,50.9734403045172,711.1358715047362,0,0.0,97.99999999877002
147.0,11.031735977357272,50.973364418172864,711.1358715047362,0,0.0,98.00000000001188
148.0,11.03259345227815,50.97328853182853,711.1358715047362,0,0.0,98.00000000024954
149.0,11.033450925797922,50.97321264548421,711.1358715047362,0,0.0,97.9999999990377
150.0,11.034308397916561,50.9731367591399,711.1358715047362,0,0.0,97.99999999945476
151.0,11.035165868634067,50.97306087279559,711.1358715047362,0,0.0,98.00000000025881
152.0,11.036023337950468,50.972984986451294,711.1358715047362,0,0.0,97.99999999987699
153.0,11.036880805865763,50.972909100107,711.1358715047362,0,0.0,98.0000000001985
154.0,11.037738272379954,50.97283321376272,711.1358715047362,0,0.0,98.000000000245
155.0,11.038595737493068,50.97275732741845,711.1358715047362,0,0.0,97.99999999978229
156.0,11.039453201205106,50.97268144107419,711.1358715047362,0,0.0,97.99999999933169
157.0,11.040310663516038,50.97260555472993,711.1358715047362,0,0.0,98.00000000022288
158.0,11.041168124425894,50.97252966838569,711.1358715047362,0,0.0,97.9999999995826
159.0,11.042025583934702,50.972453782041455,711.1358715047362,0,0.0,97.99999999906572
160.0,11.042883042042433,50.97237789569722,711.1358715047362,0,0.0,98.00000000050863
161.0,11.043740498749116,50.97230200935301,711.1358715047362,0,0.0,97.99999999942719
162.0,11.044597954054751,50.9722261230088,711.1358715047362,0,0.0,97.99999999876201
163.0,11.045455407959338,50.9721502366646,711.1358715047362,0,0.0,98.00000000010937
164.0,11.046312860462876,50.97207435032041,711.1358715047362,0,0.0,97.99999999987256
165.0,11.047170311565395,50.97199846397623,711.1358715047362,0,0.0,97.99999999941355
166.0,11.048027761266894,50.97192257763204,711.1358715047362,0,0.0,98.00000000003268
167.0,11.048885209567345,50.97184669128788,711.1358715047362,0,0.0,97.99999999961835
168.0,11.049742656466776,50.97177080494372,711.1358715047362,0,0.0,98.00000000000392
169.0,11.050600101965244,50.97169491859956,711.1358715047362,0,0.0,98.0000000005802
170.0,11.051457546062665,50.97161903225542,711.1358715047362,0,0.0,97.99999999968657
171.0,11.052314988759093,50.97154314591128,711.1358715047362,0,0.0,97.99999999996197
172.0,11.053172430054559,50.97146725956714,711.1358715047362,0,0.0,98.00000000138289
173.0,11.054029869949034,50.97139137322302,711.1358715047362,0,0.0,98.00000000013011
174.0,11.054887308442517,50.971315486878915,711.1358715047362,0,0.0,97.99999999991161
175.0,11.055744745535037,50.971239600534815,711.1358715047362,0,0.0,97.99999999984573
176.0,11.056602181226594,50.97116371419072,711.1358715047362,0,0.0,97.99999999949023
177.0,11.057459615517189,50.97108782784664,711.1358715047362,0,0.0,98.00000000018372
178.0,11.05831704840682,50.971011941502546,711.1358715047362,0,0.0,98.0000000012642
179.0,11.059174479895518,50.97093605515849,711.1358715047362,0,0.0,97.99999999915826
180.0,11.06003190998328,50.970860168814426,711.1358715047362,0,0.0,97.99999999943986
181.0,11.060889338670108,50.97078428247037,711.1358715047362,0,0.0,98.00000000074101
182.0,11.061746765956002,50.97070839612633,711.1358715047362,0,0.0,97.99999999981071
183.0,11.062604191840961,50.97063250978229,711.1358715047362,0,0.0,98.00000000024568
184.0,11.063461616325014,50.97055662343827,711.1358715047362,0,0.0,97.99999999948011
185.0,11.064319039408161,50.970480737094256,711.1358715047362,0,0.0,97.99999999944714
186.0,11.065176461090402,50.97040485075024,711.1358715047362,0,0.0,98.0000000004485
187.0,11.066033881371737,50.97032896440625,711.1358715047362,0,0.0,97.99999999920362
188.0,11.066891300252195,50.970253078062264,711.1358715047362,0,0.0,97.99999999904583
189.0,11.067748717731746,50.97017719171828,711.1358715047362,0,0.0,98.00000000057543
190.0,11.06860613381042,50.970101305374314,711.1358715047362,0,0.0,97.99999999920573
191.0,11.069463548488216,50.97002541903034,711.1358715047362,0,0.0,98.00000000023812
192.0,11.070320961765162,50.969949532686385,711.1358715047362,0,0.0,98.00000000040097
193.0,11.071178373641231,50.96987364634244,711.1358715047362,3.0,0.0,97.99999999921391
194.0,11.072033980281134,50.969790075669756,711.1358715047362,6.0,0.0,98.81627382482156
195.0,11.072887607893335,50.96969883763078,711.1358715047362,8.73789903053749,0.0,99.63254765182046
196.0,11.073739083090004,50.96959995074414,711.1358715047362,8.73789903053749,0.0,100.44882147753054
197.0,11.074588232922366,50.96949343508091,711.1358715047362,8.73789903053749,0.0,101.26509530455951
198.0,11.07543488491595,50.96937931226053,711.1358715047362,8.73789903053749,0.0,102.08136912990608
199.0,11.076278867105714,50.96925760544637,711.1358715047362,8.73789903053749,0.0,102.89764295620705
200.0,11.077120008071176,50.96912833934112,711.1358715047362,8.73789903053749,0.0,103.71391678257078
201.0,11.07795813697129,50.96899154018166,711.1358715047362,8.73789903053749,0.0,104.53019060946303
202.0,11.07879308357937,50.96884723573386,711.1358715047362,8.73789903053749,0.0,105.34646443446888
203.0,11.079624678317685,50.96869545528684,711.1358715047362,8.73789903053749,0.0,106.16273826163717
204.0,11.08045275229216,50.96853622964708,711.1358715047362,8.73789903053749,0.0,106.97901208685232
205.0,11.081277137326708,50.96836959113214,711.1358715047362,8.73789903053749,0.0,107.7952859123202
206.0,11.082097665997537,50.9681955735641,711.1358715047362,8.73789903053749,0.0,108.61155973951418
207.0,11.082914171667227,50.96801421226274,711.1358715047362,8.73789903053749,0.0,109.42783356681502
208.0,11.083726488518778,50.967825544038305,711.1358715047362,8.73789903053749,0.0,110.24410739355437
209.0,11.084534451589349,50.967629607184094,711.1358715047362,8.73789903053749,0.0,111.06038121853368
210.0,11.08533789680385,50.96742644146865,711.1358715047362,8.73789903053749,0.0,111.87665504502411
211.0,11.086136661008453,50.96721608812768,711.1358715047362,8.73789903053749,0.0,112.69292887096873
212.0,11.08693058200376,50.96699858985571,711.1358715047362,8.73789903053749,0.0,113.50920269738697
213.0,11.087719498577854,50.966773990797414,711.1358715047362,8.73789903053749,0.0,114.32547652342475
214.0,11.08850325053919,50.966542336538645,711.1358715047362,8.73789903053749,0.0,115.14175034948028
215.0,11.089281678749188,50.96630367409719,711.1358715047362,8.73789903053749,0.0,115.95802417522123
216.0,11.090054625154579,50.96605805191321,711.1358715047362,8.73789903053749,0.0,116.77429800260603
217.0,11.090821932819722,50.965805519839435,711.1358715047362,8.73789903053749,0.0,117.59057182840525
218.0,11.091583445958491,50.965546129131056,711.1358715047362,8.73789903053749,0.0,118.40684565477306
219.0,11.092339009965968,50.965279932435244,711.1358715047362,8.73789903053749,0.0,119.22311948101583
220.0,11.093088471449988,50.965006983780555,711.1358715047362,8.73789903053749,0.0,120.03939330621927
221.0,11.093831678262234,50.96472733856592,711.1358715047362,8.73789903053749,0.0,120.85566713450248
222.0,11.094568479529414,50.9644410535494,711.1358715047362,8.73789903053749,0.0,121.67194095973889
223.0,11.09529872568379,50.964148186836674,711.1358715047362,8.73789903053749,0.0,122.48821478590799
224.0,11.096022268493641,50.96384879786925,711.1358715047362,8.73789903053749,0.0,123.30448861054288
225.0,11.096738961093479,50.96354294741238,711.1358715047362,8.73789903053749,0.0,124.12076243753415
226.0,11.09744865801386,50.96323069754274,711.1358715047362,8.73789903053749,0.0,124.93703626468857
227.0,11.098151215211061,50.96291211163586,711.1358715047362,8.73789903053749,0.0,125.75331008945716
228.0,11.098846490096264,50.962587254353195,711.1358715047362,8.73789903053749,0.0,126.56958391590757
229.0,11.099534341564635,50.96225619162907,711.1358715047362,8.73789903053749,0.0,127.38585774318369
230.0,11.100214630023999,50.96191899065723,711.1358715047362,8.73789903053749,0.0,128.2021315696868
231.0,11.100887217423178,50.96157571987728,711.1358715047362,8.73789903053749,0.0,129.01840539512136
232.0,11.101551967280074,50.9612264489607,711.1358715047362,8.73789903053749,0.0,129.83467922208962
233.0,11.102208744709458,50.9608712487968,711.1358715047362,8.73789903053749,0.0,130.6509530478893
234.0,11.102857416450263,50.96051019147825,711.1358715047362,8.73789903053749,0.0,131.46722687442946
235.0,11.10349785089275,50.960143350286515,711.1358715047362,8.73789903053749,0.0,132.28350070076397
236.0,11.104129918105201,50.95977079967694,711.1358715047362,8.73789903053749,0.0,133.09977452650492
237.0,11.104753489860315,50.95939261526363,711.1358715047362,8.73789903053749,0.0,133.91604835348699
238.0,11.105368439661248,50.95900887380416,711.1358715047362,8.73789903053749,0.0,134.73232217929217
239.0,11.10597464276728,50.95861965318392,711.1358715047362,8.73789903053749,0.0,135.54859600484275
240.0,11.106571976219158,50.958225032400364,711.1358715047362,8.73789903053749,0.0,136.3648698316623
241.0,11.107160318863976,50.95782509154696,711.1358715047362,8.73789903053749,0.0,137.18114365836482
242.0,11.107739551379865,50.95741991179692,711.1358715047362,8.73789903053749,0.0,137.99741748442727
243.0,11.1083095563001,50.957009575386756,711.1358715047362,8.73789903053749,0.0,138.81369131059182
244.0,11.108870218036998,50.95659416559955,711.1358715047362,8.73789903053749,0.0,139.6299651367159
245.0,11.109421422905285,50.95617376674805,711.1358715047362,8.73789903053749,0.0,140.4462389627207
246.0,11.109963059145201,50.95574846415762,711.1358715047362,8.73789903053749,0.0,141.26251278799003
247.0,11.110495016945038,50.95531834414887,711.1358715047362,8.73789903053749,0.0,142.07878661526416
248.0,11.111017188463563,50.95488349402014,711.1358715047362,8.73789903053749,0.0,142.89506044099926
249.0,11.11152946785171,50.95444400202975,711.1358715047362,8.73789903053749,0.0,143.71133426834774
250.0,11.11203175127406,50.95399995737821,711.1358715047362,8.73789903053749,0.0,144.52760809520862
251.0,11.11252393692996,50.95355145018994,711.1358715047362,8.73789903053749,0.0,145.34388191947107
252.0,11.113005925073907,50.95309857149511,711.1358715047362,8.73789903053749,0.0,146.1601557469736
253.0,11.113477618035944,50.95264141321114,711.1358715047362,8.73789903053749,0.0,146.97642957355345
254.0,11.11393892024131,50.952180068124,711.1358715047362,8.73789903053749,0.0,147.79270339902575
255.0,11.11438973822979,50.951714629869414,711.1358715047362,8.73789903053749,0.0,148.60897722432935
256.0,11.114829980674557,50.95124519291386,711.1358715047362,8.73789903053749,0.0,149.425251051273
257.0,11.115259558400737,50.95077185253533,711.1358715047362,8.73789903053749,0.0,150.24152487706056
258.0,11.115678384403282,50.950294704804136,711.1358715047362,8.73789903053749,0.0,151.05779870401716
259.0,11.116086373864675,50.94981384656325,711.1358715047362,8.73789903053749,0.0,151.8740725293145
260.0,11.116483444171962,50.949329375408745,711.1358715047362,8.73789903053749,0.0,152.69034635516368
261.0,11.116869514933398,50.94884138966996,711.1358715047362,8.73789903053749,0.0,153.50662018279093
262.0,11.11724450799477,50.948349988389545,711.1358715047362,8.73789903053749,0.0,154.32289400906416
263.0,11.117608347455075,50.94785527130337,711.1358715047362,8.73789903053749,0.0,155.13916783446598
264.0,11.117960959681795,50.94735733882026,711.1358715047362,8.73789903053749,0.0,155.95544166081277
265.0,11.118302273325781,50.94685629200165,711.1358715047362,8.73789903053749,0.0,156.77171548661545
266.0,11.11863221933558,50.94635223254101,711.1358715047362,8.73789903053749,0.0,157.58798931336014
267.0,11.118950730971363,50.9458452627433,711.1358715047362,8.73789903053749,0.0,158.40426313863998
268.0,11.119257743818252,50.94533548550413,711.1358715047362,8.73789903053749,0.0,159.22053696609305
269.0,11.119553195799426,50.94482300428889,711.1358715047362,8.73789903053749,0.0,160.03681079196406
270.0,11.119837027188424,50.94430792311178,711.1358715047362,8.73789903053749,0.0,160.85308461931982
271.0,11.120109180621256,50.94379034651468,711.1358715047362,8.73789903053749,0.0,161.6693584444289
272.0,11.120369601107825,50.94327037954592,711.1358715047362,8.73789903053749,0.0,162.48563226956878
273.0,11.12061823604293,50.94274812773898,711.1358715047362,8.73789903053749,0.0,163.3019060977017
274.0,11.12085503521692,50.94222369709108,711.1358715047362,8.73789903053749,0.0,164.11817992287774
275.0,11.121079950825589,50.94169719404162,711.1358715047362,8.73789903053749,0.0,164.93445375008525
276.0,11.121292937479865,50.941168725450645,711.1358715047362,8.73789903053749,0.0,165.75072757478233
277.0,11.121493952214706,50.9406383985771,711.1358715047362,8.73789903053749,0.0,166.56700140249484
278.0,11.121682954497857,50.94010632105709,711.1358715047362,8.73789903053749,0.0,167.3832752275897
279.0,11.121859906237745,50.939572600881995,711.1358715047362,8.73789903053749,0.0,168.1995490547531
280.0,11.12202477179116,50.93903734637664,711.1358715047362,8.73789903053749,0.0,169.01582288165014
281.0,11.122177517970329,50.93850066617718,711.1358715047362,8.73789903053749,0.0,169.8320967060895
282.0,11.122318114049364,50.93796266920921,711.1358715047362,8.73789903053749,0.0,170.64837053314204
283.0,11.122446531770493,50.9374234646655,711.1358715047362,8.73789903053749,0.0,171.4646443592576
284.0,11.12256274534954,50.93688316198396,711.1358715047362,8.73789903053749,0.0,172.2809181840396
285.0,11.122666731480962,50.93634187082534,711.1358715047362,8.73789903053749,0.0,173.0971920114439
286.0,11.1227584693425,50.93579970105101,711.1358715047362,8.73789903053749,0.0,173.9134658377568
287.0,11.122837940599169,50.93525676270068,711.1358715047362,8.73789903053749,0.0,174.729739664205
288.0,11.122905129406831,50.93471316597004,711.1358715047362,8.73789903053749,0.0,175.5460134902636
289.0,11.122960022415214,50.9341690211884,711.1358715047362,8.73789903053749,0.0,176.36228731712686
290.0,11.123002608770491,50.93362443879631,711.1358715047362,8.73789903053749,0.0,177.1785611427389
291.0,11.12303288011725,50.9330795293231,711.1358715047362,8.73789903053749,0.0,177.99483496942548
292.0,11.123050830600079,50.93253440336454,711.1358715047362,8.73789903053749,0.0,178.81110879477205
293.0,11.123056456864504,50.93198917156029,711.1358715047362,8.73789903053749,0.0,179.6273826216384
294.0,11.123049758057562,50.93144394457152,711.1358715047362,8.73789903053749,0.0,180.44365644813433
295.0,11.123030735827768,50.930898833058414,711.1358715047362,8.73789903053749,0.0,181.25993027431286
296.0,11.122999394324609,50.93035394765772,711.1358715047362,8.73789903053749,0.0,182.07620410063845
297.0,11.122955740197511,50.92980939896029,711.1358715047362,8.73789903053749,0.0,182.89247792739434
298.0,11.122899782594374,50.92926529748865,711.1358715047362,8.73789903053749,0.0,183.70875175213013
299.0,11.122831533159427,50.92872175367454,711.1358715047362,8.73789903053749,0.0,184.52502557863562
300.0,11.122751006030796,50.92817887783654,711.1358715047362,8.73789903053749,0.0,185.34129940521493
301.0,11.122658217837397,50.92763678015764,711.1358715047362,8.73789903053749,0.0,186.15757323288562
302.0,11.122553187695473,50.927095570662935,711.1358715047362,8.73789903053749,0.0,186.97384705808744
303.0,11.122435937204443,50.92655535919721,711.1358715047362,8.73789903053749,0.0,187.79012088383848
304.0,11.122306490442384,50.92601625540272,711.1358715047362,8.73789903053749,0.0,188.60639470988397
305.0,11.122164873960998,50.925478368696915,711.1358715047362,8.73789903053749,0.0,189.42266853551055
306.0,11.122011116780016,50.92494180825019,711.1358715047362,8.73789903053749,0.0,190.2389423616932
307.0,11.12184525038117,50.92440668296382,711.1358715047362,8.73789903053749,0.0,191.0552161885169
308.0,11.12166730870166,50.92387310144777,711.1358715047362,8.73789903053749,0.0,191.87149001425502
309.0,11.121477328127042,50.9233411719987,711.1358715047362,8.73789903053749,0.0,192.6877638407384
310.0,11.121275347483731,50.922811002577966,711.1358715047362,8.73789903053749,0.0,193.50403766773002
311.0,11.121061408030954,50.92228270078971,711.1358715047362,8.73789903053749,0.0,194.32031149418177
312.0,11.120835553452224,50.921756373859004,711.1358715047362,8.73789903053749,0.0,195.13658531940612
313.0,11.120597829846304,50.92123212861017,711.1358715047362,8.73789903053749,0.0,195.95285914555384
314.0,11.120348285717682,50.92071007144498,711.1358715047362,8.73789903053749,0.0,196.76913297215057
315.0,11.120086971966657,50.920190308321146,711.1358715047362,8.73789903053749,0.0,197.58540679716978
316.0,11.119813941878732,50.919672944730785,711.1358715047362,8.73789903053749,0.0,198.40168062547372
