Time,Longitude  ,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
3238.0,8.801934358395702,50.13941735195142,724.214063691765,0,0.0,241.83266228849732
3239.0,8.801147742071967,50.139147382918935,724.214063691765,0,0.0,241.83205846755888
3240.0,8.80036113462624,50.138877408573414,724.214063691765,0,0.0,241.8314546583993
3241.0,8.799574536058508,50.13860742891497,724.214063691765,0,0.0,241.83085085647556
3242.0,8.798787946368762,50.13833744394372,724.214063691765,0,0.0,241.83024706408298
3243.0,8.798001365556992,50.138067453659765,724.214063691765,0,0.0,241.8296432822967
3244.0,8.797214793623185,50.13779745806322,724.214063691765,0,0.0,241.82903950817118
3245.0,8.796428230567331,50.137527457154185,724.214063691765,0,0.0,241.8284357434797
3246.0,8.79564167638942,50.137257450932786,724.214063691765,0,0.0,241.82783198742754
3247.0,8.794855131089447,50.136987439399135,724.214063691765,0,0.0,241.82722824282345
3248.0,8.794068594667392,50.136717422553346,724.214063691765,0,0.0,241.82662450616016
3249.0,8.793282067123252,50.136447400395504,724.214063691765,0,0.0,241.82602077691556
3250.0,8.79249554845701,50.13617737292574,724.214063691765,0,0.0,241.82541705874937
3251.0,8.79170903866866,50.13590734014416,724.214063691765,0,0.0,241.82481334963853
3252.0,8.790922537758187,50.135637302050874,724.214063691765,0,0.0,241.82420965001677
3253.0,8.790136045725585,50.135367258646,724.214063691765,0,0.0,241.82360595851077
3254.0,8.789349562570843,50.13509720992965,724.214063691765,0,0.0,241.82300227714322
3255.0,8.788563088293948,50.13482715590191,724.214063691765,0,0.0,241.82239860399588
3256.0,8.78777662289489,50.134557096562936,724.214063691765,0,0.0,241.82179494247893
3257.0,8.786990166373657,50.134287031912784,724.214063691765,0,0.0,241.82119128501677
3258.0,8.786203718730242,50.134016961951616,724.214063691765,0,0.0,241.82058764255507
3259.0,8.78541727996463,50.1337468866795,724.214063691765,0,0.0,241.81998400517483
3260.0,8.784630850076814,50.133476806096574,724.214063691765,0,0.0,241.81938037891052
3261.0,8.783844429066786,50.133206720202956,724.214063691765,0,0.0,241.81877676324834
3262.0,8.783058016934524,50.13293662899873,724.214063691765,0,0.0,241.8181731534699
3263.0,8.782271613680027,50.13266653248401,724.214063691765,0,0.0,241.817569554052
3264.0,8.781485219303283,50.13239643065893,724.214063691765,0,0.0,241.8169659650029
3265.0,8.780698833804278,50.13212632352358,724.214063691765,0,0.0,241.8163623841719
3266.0,8.779912457183006,50.13185621107808,724.214063691765,0,0.0,241.81575881187933
3267.0,8.77912608943945,50.13158609332253,724.214063691765,0,0.0,241.8151552498187
3268.0,8.778339730573604,50.13131597025706,724.214063691765,0,0.0,241.81455169690605
3269.0,8.777553380585456,50.13104584188178,724.214063691765,0,0.0,241.8139481537993
3270.0,8.776767039474995,50.13077570819678,724.214063691765,0,0.0,241.81334461932656
3271.0,8.775980707242208,50.130505569202185,724.214063691765,0,0.0,241.81274109307063
3272.0,8.77519438388709,50.13023542489809,724.214063691765,0,0.0,241.81213757563268
3273.0,8.774408069409624,50.12996527528463,724.214063691765,0,0.0,241.8115340700622
3274.0,8.773621763809805,50.12969512036191,724.214063691765,0,0.0,241.8109305719532
3275.0,8.772835467087615,50.129424960130024,724.214063691765,0,0.0,241.81032708262188
3276.0,8.772049179243048,50.129154794589105,724.214063691765,0,0.0,241.8097236038892
3277.0,8.771262900276096,50.12888462373924,724.214063691765,0,0.0,241.80912013228823
3278.0,8.770476630186739,50.12861444758056,724.214063691765,0,0.0,241.80851667213665
3279.0,8.769690368974972,50.12834426611316,724.214063691765,0,0.0,241.8079132185547
3280.0,8.768904116640785,50.12807407933717,724.214063691765,0,0.0,241.80730977669387
3281.0,8.768117873184167,50.12780388725269,724.214063691765,0,0.0,241.80670634351287
3282.0,8.767331638605103,50.127533689859824,724.214063691765,0,0.0,241.8061029188754
3283.0,8.766545412903586,50.12726348715869,724.214063691765,0,0.0,241.80549950361512
3284.0,8.765759196079605,50.12699327914941,724.214063691765,0,0.0,241.80489609754744
3285.0,8.764972988133149,50.12672306583207,724.214063691765,0,0.0,241.8042926996453
3286.0,8.764186789064203,50.12645284720679,724.214063691765,0,0.0,241.803689313046
3287.0,8.763400598872758,50.126182623273706,724.214063691765,0,0.0,241.80308593446694
3288.0,8.762614417558806,50.12591239403289,724.214063691765,0,0.0,241.8024825640046
3289.0,8.761828245122336,50.12564215948447,724.214063691765,0,0.0,241.8018792049321
3290.0,8.761042081563332,50.12537191962857,724.214063691765,0,0.0,241.8012758552922
3291.0,8.760255926881788,50.125101674465284,724.214063691765,0,0.0,241.80067251221936
3292.0,8.75946978107769,50.12483142399472,724.214063691765,0,0.0,241.8000691792281
3293.0,8.758683644151029,50.12456116821701,724.214063691765,0,0.0,241.7994658561339
3294.0,8.757897516101792,50.12429090713223,724.214063691765,0,0.0,241.79886254101024
3295.0,8.757111396929972,50.124020640740525,724.214063691765,0,0.0,241.79825923798143
3296.0,8.756325286635551,50.123750369042,724.214063691765,0,0.0,241.7976559423699
3297.0,8.755539185218524,50.12348009203675,724.214063691765,0,0.0,241.79705265580327
3298.0,8.754753092678877,50.123209809724884,724.214063691765,0,0.0,241.79644937627612
3299.0,8.7539670090166,50.12293952210653,724.214063691765,0,0.0,241.79584610907548
3300.0,8.753180934231684,50.1226692291818,724.214063691765,0,0.0,241.79524285139297
3301.0,8.752394868324112,50.12239893095077,724.214063691765,0,0.0,241.79463959995513
3302.0,8.751608811293877,50.1221286274136,724.214063691765,0,0.0,241.79403635985582
3303.0,8.75082276314097,50.12185831857038,724.214063691765,0,0.0,241.79343312927392
3304.0,8.750036723865376,50.12158800442122,724.214063691765,0,0.0,241.79282990638848
3305.0,8.749250693467086,50.12131768496622,724.214063691765,0,0.0,241.79222669343676
3306.0,8.748464671946085,50.121047360205495,724.214063691765,0,0.0,241.79162348790027
3307.0,8.74767865930237,50.12077703013918,724.214063691765,0,0.0,241.79102029585093
3308.0,8.74689265553592,50.12050669476735,724.214063691765,0,0.0,241.79041710855319
3309.0,8.746106660646731,50.12023635409014,724.214063691765,0,0.0,241.78981393277655
3310.0,8.745320674634788,50.119966008107646,724.214063691765,0,0.0,241.78921076502414
3311.0,8.744534697500082,50.11969565681999,724.214063691765,0,0.0,241.78860760865638
3312.0,8.7437487292426,50.11942530022729,724.214063691765,0,0.0,241.78800445927686
3313.0,8.742962769862332,50.11915493832963,724.214063691765,0,0.0,241.7874013183377
3314.0,8.742176819359269,50.11888457112715,724.214063691765,0,0.0,241.78679818962485
3315.0,8.741390877733396,50.118614198619944,724.214063691765,0,0.0,241.78619506855782
3316.0,8.740604944984701,50.11834382080812,724.214063691765,0,0.0,241.785591956492
3317.0,8.739819021113178,50.11807343769179,724.214063691765,0,0.0,241.78498885183015
3318.0,8.73903310611881,50.11780304927108,724.214063691765,0,0.0,241.78438576042916
3319.0,8.73824720000159,50.11753265554609,724.214063691765,0,0.0,241.7837826757342
3320.0,8.737461302761504,50.11726225651693,724.214063691765,0,0.0,241.78317959942973
3321.0,8.736675414398546,50.116991852183716,724.214063691765,0,0.0,241.78257653394598
3322.0,8.735889534912694,50.11672144254655,724.214063691765,0,0.0,241.7819734773746
3323.0,8.735103664303946,50.11645102760556,724.214063691765,0,0.0,241.7813704306845
3324.0,8.734317802572287,50.11618060736082,724.214063691765,0,0.0,241.78076738967292
3325.0,8.733531949717708,50.11591018181248,724.214063691765,0,0.0,241.78016436228887
3326.0,8.732746105740198,50.11563975096064,724.214063691765,0,0.0,241.77956134193843
3327.0,8.73196027063974,50.1153693148054,724.214063691765,0,0.0,241.77895833091588
3328.0,8.731174444416329,50.11509887334688,724.214063691765,0,0.0,241.77835532907613
3329.0,8.730388627069951,50.114828426585184,724.214063691765,0,0.0,241.77775233669973
3330.0,8.729602818600595,50.11455797452044,724.214063691765,0,0.0,241.77714935388298
3331.0,8.728817019008249,50.114287517152725,724.214063691765,0,0.0,241.7765463783796
3332.0,8.7280312282929,50.1140170544822,724.214063691765,0,0.0,241.77594341598876
3333.0,8.72724544645454,50.113746586508924,724.214063691765,0,0.0,241.77534045866483
3334.0,8.726459673493157,50.113476113233034,724.214063691765,0,0.0,241.7747375119744
3335.0,8.725673909408739,50.11320563465464,724.214063691765,0,0.0,241.7741345750267
3336.0,8.724888154201274,50.11293515077385,724.214063691765,0,0.0,241.7735316465143
3337.0,8.72410240787075,50.11266466159077,724.214063691765,0,0.0,241.77292872727938
3338.0,8.723316670417159,50.11239416710551,724.214063691765,0,0.0,241.77232581722495
3339.0,8.722530941840484,50.1121236673182,724.214063691765,0,0.0,241.77172291705728
3340.0,8.72174522214072,50.11185316222893,724.214063691765,0,0.0,241.77112002592474
3341.0,8.72095951131785,50.11158265183782,724.214063691765,0,0.0,241.770517143139
3342.0,8.720173809371863,50.11131213614498,724.214063691765,0,0.0,241.76991427042344
3343.0,8.719388116302753,50.11104161515052,724.214063691765,0,0.0,241.7693114072555
3344.0,8.718602432110503,50.110771088854555,724.214063691765,0,0.0,241.7687085522013
3345.0,8.717816756795102,50.11050055725718,724.214063691765,0,0.0,241.76810570712
3346.0,8.71703109035654,50.11023002035852,724.214063691765,0,0.0,241.76750286986203
3347.0,8.716245432794807,50.10995947815868,724.214063691765,0,0.0,241.76690004290555
3348.0,8.715459784109887,50.10968893065778,724.214063691765,0,0.0,241.76629722621124
3349.0,8.714674144301771,50.10941837785592,724.214063691765,0,0.0,241.76569441640078
3350.0,8.71388851337045,50.10914781975321,724.214063691765,0,0.0,241.76509161689108
3351.0,8.713102891315907,50.10887725634977,724.214063691765,0,0.0,241.76448882759453
3352.0,8.712317278138137,50.108606687645704,724.214063691765,0,0.0,241.7638860454136
3353.0,8.711531673837122,50.10833611364113,724.214063691765,0,0.0,241.76328327400688
3354.0,8.710746078412853,50.10806553433615,724.214063691765,0,0.0,241.76268051126397
